customer_id,month,delinquency_months,amount_at_risk,paid_last_month,credit_limit,age,recovered
15185,1,2,18766,0,20000,25,0
15186,1,2,8153,155,30000,25,0
15191,1,7,300,0,30000,24,0
15194,1,2,113035,0,110000,24,0
15209,1,2,59275,0,140000,27,1
15210,1,2,50995,0,70000,27,0
15226,1,2,88261,3300,90000,40,0
15229,1,2,93136,0,130000,29,0
15234,1,2,67873,2600,100000,38,0
15245,1,2,34184,0,80000,37,0
15248,1,2,14979,1000,30000,29,1
15296,1,2,10022,1065,30000,41,0
15307,1,2,145,1200,60000,34,0
15309,1,2,17257,1000,50000,43,0
15351,1,2,27019,0,50000,37,0
15352,1,2,2753,0,160000,44,0
15370,1,2,61374,3000,140000,45,1
15384,1,2,23253,3000,20000,45,0
15428,1,2,2500,0,360000,30,0
15446,1,2,48057,1968,50000,25,0
15470,1,2,43401,0,120000,40,0
15490,1,2,58016,2204,30000,28,1
15496,1,2,7972,0,30000,30,0
15498,1,2,54764,5000,150000,34,0
15513,1,2,20651,1801,30000,37,0
15537,1,2,34579,1600,50000,39,0
15571,1,2,64665,5300,130000,40,0
15576,1,2,111811,3991,110000,55,1
15586,1,2,78735,3100,500000,50,0
15598,1,2,11888,900,20000,22,1
15600,1,2,30789,1050,90000,56,0
15616,1,2,9413,15997,60000,28,1
15673,1,2,12758,1300,30000,31,0
15676,1,2,16475,5889,80000,24,1
15751,1,2,66832,3500,90000,23,1
15757,1,2,29002,3158,60000,22,1
15761,1,3,13437,0,20000,22,0
15764,1,2,97560,0,100000,23,0
15766,1,2,17738,0,30000,22,0
15773,1,2,31012,0,30000,24,1
15775,1,2,52201,4300,140000,24,0
15779,1,2,13801,0,20000,24,0
15784,1,2,17644,1000,50000,23,1
15785,1,2,45099,2083,50000,23,1
15789,1,2,30584,0,30000,26,0
15796,1,2,28633,0,70000,25,1
15800,1,2,17499,650,20000,23,1
15827,1,2,43123,1528,50000,27,0
15843,1,2,204067,0,230000,28,0
15851,1,2,51911,0,50000,28,0
15854,1,4,62945,0,60000,27,0
15856,1,2,121084,4500,150000,25,0
15857,1,2,12134,500,30000,27,0
15863,1,2,84532,0,100000,29,0
15868,1,2,127114,5000,110000,30,0
15872,1,2,22124,1000,30000,28,0
15889,1,2,74183,0,80000,35,0
15890,1,2,52676,2200,70000,27,1
15894,1,2,17920,0,150000,29,1
15896,1,3,20510,0,20000,29,0
15899,1,3,95233,4200,110000,25,0
15903,1,2,60875,3000,200000,30,0
15910,1,2,42683,2000,50000,28,0
15925,1,2,41428,5000,60000,31,0
15930,1,2,23099,1000,60000,32,0
15936,1,2,31262,0,30000,25,0
15938,1,2,23287,0,50000,26,0
15948,1,7,2400,0,30000,30,0
15960,1,2,57755,2000,50000,34,0
15973,1,2,30472,0,30000,48,0
15976,1,2,19195,2000,60000,35,1
15982,1,2,27216,2351,30000,49,1
15988,1,2,32071,1300,50000,31,0
15991,1,2,104972,4600,120000,30,0
15992,1,2,38074,3000,100000,32,0
15998,1,2,36614,1509,50000,24,0
16001,1,7,2400,0,20000,44,0
16007,1,2,29892,1107,210000,34,1
16017,1,2,90756,3000,140000,47,0
16030,1,2,840,931,80000,39,0
16034,1,2,103112,2800,150000,43,0
16040,1,2,5000,0,200000,31,0
16045,1,2,11658,1000,80000,26,0
16053,1,2,29819,1500,30000,48,0
16061,1,2,23159,1798,50000,47,0
16092,1,2,61621,2278,100000,40,1
16093,1,2,27352,1100,40000,37,0
16098,1,4,20116,0,30000,42,0
16099,1,2,26477,1500,70000,46,0
16104,1,2,2641,0,10000,37,0
16106,1,2,81803,2900,220000,46,0
16137,1,2,167294,7250,220000,37,0
16141,1,2,22299,10000,120000,35,0
16142,1,2,75527,3000,120000,39,0
16151,1,2,10962,0,200000,48,0
16155,1,2,22382,1000,80000,38,1
16158,1,2,17014,3000,30000,46,0
16173,1,2,26279,975,30000,38,1
16178,1,2,29639,0,50000,29,0
16210,1,2,20139,0,20000,46,0
16212,1,2,19832,804,20000,34,0
16223,1,3,71908,5700,80000,43,0
16224,1,2,32633,2000,50000,31,0
16227,1,2,67401,2700,80000,34,0
16229,1,2,9549,508,10000,37,1
16236,1,3,52956,2500,70000,41,0
16247,1,2,39004,3069,40000,38,0
16248,1,2,35129,1500,50000,38,0
16249,1,2,138733,1200,170000,45,1
16252,1,2,29484,1300,30000,25,0
16255,1,2,62420,2400,80000,29,0
16259,1,2,109293,0,110000,33,0
16295,1,2,99700,0,110000,44,0
16296,1,2,78456,0,120000,39,1
16310,1,2,43771,1700,100000,34,0
16317,1,2,72451,10015,160000,36,1
16322,1,2,3482,4479,180000,44,1
16326,1,2,13929,0,20000,42,0
16331,1,2,27408,0,30000,45,0
16340,1,2,18131,0,30000,43,0
16354,1,2,30159,0,70000,37,1
16375,1,2,21003,0,80000,42,0
16377,1,2,12651,0,30000,48,0
16380,1,2,27744,2253,30000,46,0
16381,1,2,37325,3000,90000,33,0
16401,1,2,10762,0,10000,44,0
16404,1,2,13490,2000,20000,44,1
16416,1,2,21802,0,50000,36,0
16424,1,2,28537,2300,30000,54,1
16447,1,3,18835,0,20000,54,0
16452,1,2,17386,0,30000,56,0
16454,1,2,24959,1100,50000,55,0
16455,1,2,69787,300,80000,56,0
16462,1,2,15183,1400,20000,50,1
16468,1,2,32392,1294,100000,50,0
16470,1,2,20141,0,30000,53,0
16474,1,2,106721,5000,110000,50,0
16476,1,3,13542,2000,20000,56,0
16478,1,2,50170,4200,80000,54,0
16480,1,2,13508,0,20000,56,1
16490,1,3,1050,0,30000,22,0
16491,1,2,24985,700,30000,23,0
16498,1,2,18646,1200,20000,26,0
16506,1,2,8268,0,10000,22,0
16512,1,2,17756,700,20000,24,0
16513,1,2,14683,700,100000,24,0
16515,1,3,20170,0,20000,24,0
16518,1,2,39408,2300,40000,24,0
16525,1,2,20859,0,20000,28,0
16527,1,2,25563,851,30000,25,0
16536,1,2,42605,0,50000,26,0
16541,1,2,24309,3219,30000,27,1
16543,1,3,4500,0,10000,27,0
16544,1,3,12173,0,20000,28,1
16549,1,2,20697,0,20000,30,0
16555,1,7,2300,0,10000,30,0
16559,1,4,1650,0,30000,27,0
16562,1,2,16043,595,120000,28,0
16567,1,2,18152,0,20000,29,0
16568,1,2,67567,3000,80000,29,1
16579,1,2,30257,1300,30000,29,0
16582,1,3,1800,0,20000,29,0
16593,1,2,36990,1500,70000,29,0
16594,1,2,150,1150,20000,28,0
16595,1,3,8023,200,10000,28,0
16601,1,2,7159,1000,10000,29,0
16603,1,2,79128,5000,80000,29,1
16620,1,2,120794,5100,320000,35,0
16626,1,2,33755,1500,50000,32,0
16629,1,2,57367,0,170000,34,1
16638,1,2,10160,357,10000,30,0
16640,1,2,25776,0,30000,48,0
16650,1,2,13391,1000,50000,46,0
16663,1,2,114389,5300,160000,28,0
16668,1,2,19056,389,20000,32,0
16675,1,2,15969,2000,100000,48,0
16680,1,2,75255,2000,140000,32,0
16684,1,2,14883,850,20000,44,0
16690,1,2,88526,3400,260000,46,0
16694,1,2,182914,7000,250000,35,0
16697,1,2,44939,2000,50000,44,0
16698,1,2,49150,4000,80000,40,0
16700,1,2,187000,14004,220000,47,0
16730,1,2,36918,0,50000,34,0
16733,1,2,209834,0,240000,42,0
16741,1,2,14223,1500,20000,41,0
16744,1,2,20285,0,50000,39,0
16749,1,2,91355,3500,150000,36,0
16765,1,2,67453,6639,120000,42,1
16769,1,2,150,805,50000,35,0
16771,1,2,39720,1565,40000,38,1
16783,1,2,17294,0,20000,31,1
16789,1,7,2379,0,30000,37,0
16790,1,2,187984,7000,220000,39,0
16793,1,3,23289,0,30000,34,0
16802,1,2,18500,3500,20000,35,0
16813,1,2,76797,3000,100000,40,0
16823,1,2,12137,0,20000,38,0
16834,1,2,7169,3000,10000,45,0
16839,1,2,17888,1500,30000,43,0
16854,1,4,600,0,80000,36,0
16859,1,2,65152,0,160000,47,0
16870,1,2,16477,0,20000,36,0
16875,1,2,121292,5002,140000,48,0
16881,1,2,28024,1200,50000,39,0
16890,1,2,37765,3200,150000,37,0
16895,1,2,56999,5000,140000,32,1
16915,1,2,13197,0,20000,50,0
16920,1,4,40806,1500,50000,52,0
16926,1,2,27571,2332,30000,52,0
16933,1,7,2255,0,20000,53,0
16938,1,4,19616,0,20000,59,0
16943,1,3,27344,0,30000,57,0
16954,1,3,16109,0,20000,57,0
16956,1,2,112063,4300,190000,50,1
16957,1,2,202394,32236,270000,50,0
16961,1,2,45377,3800,50000,48,0
16964,1,2,59620,2300,110000,54,0
16978,1,2,28511,2900,30000,30,0
16991,1,2,29647,2000,50000,22,0
16992,1,2,13996,1206,50000,22,0
17005,1,2,20108,0,50000,22,0
17007,1,2,16996,1500,20000,24,1
17009,1,2,51045,2100,50000,24,0
17018,1,2,36519,1400,40000,24,0
17021,1,2,60435,3190,60000,24,1
17032,1,2,45701,1900,50000,23,0
17034,1,7,2400,0,10000,23,0
17040,1,2,102803,0,100000,24,0
17044,1,2,48003,3906,50000,26,0
17049,1,2,31602,1200,60000,24,0
17056,1,2,45189,1900,50000,22,0
17064,1,2,18770,1001,30000,23,0
17071,1,2,76113,17500,250000,26,0
17077,1,2,90614,0,100000,24,0
17078,1,2,111130,4000,140000,24,0
17084,1,2,29824,0,50000,25,0
17086,1,2,9736,500,10000,22,0
17087,1,2,30363,0,30000,23,0
17088,1,3,28038,0,30000,23,0
17092,1,2,18281,2000,30000,25,0
17101,1,2,150,150,60000,24,0
17103,1,2,39908,2000,50000,24,1
17122,1,4,29048,1600,30000,27,0
17130,1,2,27064,1200,80000,24,0
17140,1,2,45516,1700,50000,25,0
17141,1,2,36808,1600,50000,25,0
17143,1,3,37721,3000,80000,26,0
17149,1,2,22274,1000,50000,27,0
17156,1,2,11006,1600,30000,26,0
17166,1,2,14339,5000,180000,29,1
17171,1,2,10561,537,100000,26,1
17188,1,2,43763,3600,70000,29,0
17189,1,2,12019,435,20000,31,0
17190,1,2,19487,16000,60000,28,1
17191,1,2,58453,2800,80000,29,0
17197,1,2,55681,0,150000,28,1
17204,1,2,48027,1751,50000,29,0
17208,1,2,35433,1500,50000,27,0
17214,1,2,19990,0,50000,24,1
17219,1,2,23863,0,30000,23,0
17231,1,2,99786,5,100000,39,0
17233,1,2,11411,0,10000,46,0
17236,1,2,24811,0,40000,39,0
17240,1,7,2400,0,10000,41,0
17245,1,2,48811,160,50000,36,0
17248,1,2,2500,0,360000,31,0
17249,1,2,18043,0,20000,38,0
17252,1,2,19140,1000,20000,37,1
17255,1,2,28389,1100,80000,29,1
17256,1,2,21520,774,60000,47,0
17266,1,2,156565,0,310000,31,1
17279,1,2,45290,3760,50000,34,0
17282,1,2,20906,0,20000,39,0
17295,1,2,29731,1053,30000,31,0
17317,1,2,18100,816,50000,39,1
17319,1,4,104886,4600,120000,25,0
17320,1,3,142795,0,200000,25,0
17325,1,2,73678,4874,150000,32,0
17340,1,2,28245,745,30000,31,0
17350,1,3,82525,0,100000,44,1
17352,1,2,13962,0,20000,43,0
17359,1,2,30868,0,120000,42,0
17361,1,2,66249,2066,150000,36,1
17363,1,2,8385,1600,50000,38,1
17364,1,3,50865,0,50000,36,0
17367,1,2,2843,255,30000,35,1
17369,1,2,70768,3000,140000,27,0
17380,1,2,15780,600,30000,28,0
17387,1,2,18121,0,20000,48,0
17389,1,2,81311,3200,130000,44,0
17394,1,2,47759,0,100000,46,0
17396,1,2,77908,0,80000,29,0
17403,1,2,9982,400,50000,46,0
17414,1,2,17521,800,30000,47,0
17417,1,2,20445,1000,30000,49,1
17432,1,2,8274,1000,20000,31,0
17446,1,2,186443,7035,260000,39,1
17447,1,2,24368,0,30000,43,0
17450,1,2,56889,5000,100000,43,0
17459,1,2,65000,2210,140000,30,1
17465,1,2,44722,2000,200000,37,1
17478,1,2,17504,2000,60000,30,1
17485,1,4,57150,0,120000,39,0
17486,1,2,25857,1000,50000,41,0
17513,1,2,26401,0,40000,33,0
17520,1,2,15529,1400,20000,33,0
17526,1,2,28183,2300,110000,41,0
17540,1,2,29969,1000,30000,47,0
17541,1,2,34147,2000,100000,36,0
17545,1,2,10001,350,20000,35,0
17547,1,2,36803,1500,50000,42,1
17559,1,2,17442,1000,30000,45,0
17562,1,2,48286,2000,50000,35,0
17586,1,3,16119,1000,20000,39,0
17588,1,2,23596,0,70000,38,0
17595,1,2,46480,2800,50000,33,1
17599,1,2,27754,1001,30000,30,1
17615,1,2,44013,1900,80000,30,0
17620,1,2,125273,11000,180000,33,0
17623,1,2,28082,1500,30000,31,0
17635,1,4,65245,0,80000,30,0
17650,1,2,130946,5000,130000,47,0
17654,1,2,8889,2000,10000,46,0
17657,1,2,11532,10000,20000,44,0
17660,1,2,27855,2400,30000,44,0
17664,1,2,29070,1118,80000,40,1
17688,1,2,55027,4500,70000,35,0
17702,1,2,2230,2275,360000,43,1
17703,1,2,6515,1500,60000,35,0
17707,1,2,7154,5000,120000,34,1
17713,1,2,20256,1000,90000,44,0
17715,1,2,600,1450,10000,50,0
17719,1,2,150,1000,220000,51,0
17729,1,3,50404,2000,50000,51,0
17747,1,2,13017,1200,30000,58,0
17748,1,4,28094,0,30000,54,0
17750,1,2,4579,0,10000,52,0
17757,1,7,2400,0,10000,51,0
17764,1,2,25175,2100,30000,56,0
17779,1,4,58079,0,60000,59,0
17786,1,2,308637,0,310000,62,0
17794,1,2,75255,5000,160000,51,1
17802,1,2,30127,1000,30000,23,0
17807,1,2,25579,0,30000,35,0
17809,1,3,1050,0,10000,24,0
17811,1,2,23922,2100,50000,24,0
17813,1,2,9413,0,10000,22,0
17837,1,2,102220,7500,110000,24,0
17843,1,2,17735,2000,20000,24,0
17847,1,2,154294,5000,200000,26,0
17863,1,7,2400,0,10000,26,0
17864,1,2,14881,1406,30000,26,0
17872,1,2,27977,2500,70000,28,0
17875,1,7,2400,0,30000,30,0
17882,1,2,29827,955,60000,27,1
17896,1,2,9627,2000,20000,28,1
17904,1,4,400,0,50000,29,0
17910,1,2,17431,1000,20000,25,0
17911,1,2,25759,2000,100000,28,1
17916,1,2,41526,1500,50000,32,0
17919,1,2,89605,7100,120000,33,0
17922,1,3,91151,0,100000,29,0
17925,1,2,28723,0,40000,44,0
17927,1,3,1050,0,10000,40,0
17932,1,2,234032,0,230000,32,1
17941,1,2,46996,1853,70000,44,0
17945,1,2,11420,1000,120000,42,0
17951,1,2,101837,3700,200000,43,0
17960,1,2,72524,3000,80000,33,0
17963,1,2,126780,5000,220000,48,1
17967,1,2,9212,0,20000,31,0
17974,1,2,22983,3000,30000,33,0
17989,1,2,45645,1700,50000,48,0
18004,1,7,38318,1000,70000,33,0
18006,1,2,32456,0,90000,39,0
18013,1,2,65413,2300,110000,30,0
18017,1,2,13561,435,20000,40,0
18020,1,3,133248,22,130000,48,0
18034,1,2,215633,0,280000,32,0
18039,1,2,51286,4800,400000,39,0
18040,1,2,29397,1200,30000,45,0
18043,1,2,50217,1,110000,42,1
18063,1,2,20722,2000,50000,31,0
18067,1,2,75385,5000,100000,38,0
18070,1,2,110532,4200,140000,29,1
18072,1,2,52602,2000,60000,36,0
18073,1,2,5626,2000,10000,29,0
18074,1,2,80262,3500,110000,34,0
18095,1,3,1050,0,20000,42,0
18099,1,2,49504,2000,50000,41,0
18100,1,2,28807,0,30000,39,0
18102,1,2,174420,7000,200000,40,0
18108,1,2,16437,23,420000,36,0
18110,1,2,46388,1900,120000,43,0
18117,1,2,7332,500,60000,42,0
18123,1,2,57311,0,150000,33,0
18124,1,2,37269,1430,60000,35,1
18136,1,3,1050,0,10000,46,0
18138,1,2,45576,1800,100000,33,0
18150,1,2,222139,7951,310000,32,1
18159,1,2,91888,3400,210000,41,0
18180,1,2,974,650,120000,38,1
18189,1,2,9656,2000,50000,48,1
18193,1,2,37596,3055,70000,39,0
18199,1,3,11503,0,20000,40,0
18216,1,2,117299,0,200000,50,0
18221,1,2,8563,1500,10000,50,0
18228,1,2,55151,2126,100000,56,0
18229,1,2,17972,780,20000,62,0
18230,1,2,37318,3036,50000,54,0
18242,1,2,22732,0,190000,50,0
18243,1,2,124622,9500,160000,51,0
18257,1,2,9966,0,10000,54,0
18260,1,2,21318,0,20000,61,0
18271,1,2,49523,2000,50000,57,1
18278,1,2,39474,1600,180000,58,0
18279,1,2,47727,2500,170000,59,0
18285,1,2,7963,299,10000,54,0
18291,1,2,15252,1500,30000,28,1
18315,1,2,19528,800,20000,31,0
18332,1,2,7496,500,50000,46,1
18342,1,2,9602,2000,20000,21,1
18358,1,2,15909,1500,20000,22,0
18369,1,2,30174,40,30000,22,0
18370,1,2,19556,0,30000,22,0
18376,1,2,31601,1400,60000,23,0
18397,1,2,19563,356,20000,24,0
18420,1,2,30493,1100,30000,22,0
18438,1,2,14713,0,30000,26,0
18443,1,2,16149,2390,20000,22,1
18445,1,2,19229,651,20000,26,0
18479,1,2,17185,2000,20000,25,0
18486,1,2,134230,0,130000,26,0
18496,1,2,13272,639,100000,25,1
18519,1,2,28522,1000,40000,26,0
18580,1,2,15506,580,30000,25,1
18610,1,2,50950,2000,80000,25,0
18623,1,2,44731,1900,50000,27,0
18626,1,2,34329,0,50000,26,0
18629,1,2,54225,1500,190000,26,0
18640,1,2,42729,0,70000,25,0
18644,1,2,2500,0,200000,27,0
18656,1,2,54548,2000,90000,26,0
18657,1,2,92840,0,90000,26,0
18658,1,2,53034,2000,80000,27,0
18659,1,2,34629,0,40000,28,0
18688,1,2,51468,4019,60000,28,0
18695,1,2,39386,702,150000,26,0
18701,1,2,39101,2000,70000,25,0
18704,1,2,15611,0,30000,27,0
18707,1,2,32592,1500,100000,28,1
18719,1,2,44006,3601,70000,26,1
18721,1,2,52439,2071,130000,27,1
18726,1,2,97375,7800,140000,28,0
18735,1,2,31064,0,50000,25,0
18736,1,2,59080,2090,70000,25,0
18748,1,2,15295,2000,130000,25,0
18749,1,2,40629,1619,60000,26,0
18758,1,2,144602,6000,160000,30,0
18796,1,2,20000,0,80000,29,0
18826,1,2,33213,2000,250000,28,1
18827,1,2,13770,1810,80000,24,0
18852,1,2,26831,1300,30000,30,0
18868,1,4,181137,6000,180000,28,0
18893,1,2,184620,8000,200000,28,0
18911,1,4,600,0,110000,29,0
18914,1,2,48258,1000,50000,28,0
18919,1,2,168592,6000,190000,28,0
18926,1,2,30223,1600,30000,29,0
18937,1,2,57800,1764,60000,28,0
18939,1,2,30248,0,50000,28,0
18952,1,2,9424,349,40000,23,0
18958,1,2,125296,4639,140000,28,0
18962,1,2,65106,6918,100000,29,0
18967,1,2,22238,2000,70000,29,1
18973,1,2,51951,2083,100000,28,1
18989,1,2,100787,3300,100000,30,0
19000,1,2,77084,5364,70000,29,0
19022,1,2,44750,1700,60000,34,0
19033,1,2,29779,0,30000,34,0
19036,1,2,26158,2000,50000,41,0
19050,1,4,102742,0,100000,30,0
19053,1,2,20898,0,20000,26,0
19056,1,2,52734,4200,70000,35,0
19060,1,2,68585,2700,80000,27,1
19070,1,2,27936,2600,30000,35,0
19078,1,2,41698,3434,90000,40,0
19083,1,2,10852,2000,70000,32,1
19092,1,2,44220,1800,50000,31,0
19101,1,2,8624,1300,20000,28,0
19105,1,2,15346,1500,30000,39,0
19116,1,2,3597,30006,30000,36,0
19118,1,2,11400,0,20000,44,0
19131,1,2,19933,2000,90000,30,0
19146,1,2,65784,4600,100000,40,0
19168,1,2,56101,1900,200000,33,0
19195,1,2,354765,12800,380000,33,0
19201,1,3,19525,0,20000,46,0
19207,1,2,27949,2300,30000,25,0
19215,1,5,122161,10000,150000,34,0
19250,1,2,150,0,220000,38,0
19261,1,2,126129,3900,250000,29,0
19265,1,2,32334,3000,70000,47,0
19316,1,7,150,0,110000,41,0
19318,1,2,20940,2000,50000,44,0
19323,1,3,63073,0,60000,38,0
19329,1,2,35965,1500,140000,40,1
19345,1,2,15509,1452,20000,48,0
19352,1,3,62251,2500,120000,40,0
19376,1,2,75536,2375,200000,35,1
19413,1,2,40109,3400,60000,27,0
19423,1,2,59902,1500,110000,27,1
19426,1,2,96079,0,190000,34,0
19441,1,2,39193,0,150000,42,0
19448,1,2,32684,1500,80000,28,0
19461,1,2,70306,5300,70000,33,0
19471,1,2,23985,1500,30000,31,1
19472,1,2,17172,2000,180000,32,0
19490,1,2,146312,5300,180000,42,0
19515,1,2,16625,800,210000,30,1
19521,1,2,23688,800,30000,35,0
19529,1,2,11181,16,150000,38,0
19534,1,3,10269,0,40000,43,0
19578,1,2,57469,2100,80000,45,0
19588,1,2,16492,0,40000,30,0
19596,1,2,294527,19000,430000,42,0
19606,1,2,167235,15000,180000,31,0
19637,1,2,1835,5658,120000,29,1
19640,1,3,80740,4000,90000,31,0
19650,1,2,123040,8200,180000,33,0
19660,1,2,25111,1000,50000,33,1
19698,1,2,68186,2000,120000,38,0
19712,1,2,5568,500,220000,29,0
19717,1,2,14647,2000,430000,34,1
19727,1,2,140116,10000,300000,30,0
19758,1,2,87914,3700,90000,33,1
19771,1,2,15758,0,30000,37,0
19776,1,2,7709,500,110000,42,0
19794,1,2,18487,1000,60000,42,0
19799,1,2,21361,1000,70000,32,0
19802,1,2,2069,0,10000,41,1
19819,1,2,29866,0,30000,42,0
19856,1,2,71426,2821,70000,38,1
19862,1,2,51187,0,50000,27,1
19866,1,2,10861,0,100000,33,0
19928,1,2,404,24420,330000,39,1
19934,1,2,2825,0,150000,45,0
19957,1,2,24262,1058,180000,45,1
19983,1,2,5000,0,300000,47,0
19989,1,2,39702,0,50000,42,0
20040,1,2,90052,2764,420000,40,1
20055,1,2,16866,1000,80000,33,1
20111,1,2,300,578,220000,36,1
20141,1,2,12311,0,50000,35,0
20221,1,2,12467,0,100000,52,0
20224,1,2,15251,1285,70000,52,1
20230,1,2,17308,640,20000,50,1
20255,1,7,2400,0,350000,52,0
20282,1,3,24711,0,30000,50,0
20283,1,2,41998,1493,50000,50,0
20285,1,2,29770,2382,40000,55,0
20308,1,2,120846,0,130000,53,0
20315,1,2,4807,1000,110000,55,1
20336,1,2,87466,3300,90000,54,0
20339,1,2,42188,2000,50000,58,0
20347,1,4,61670,5000,60000,66,0
20360,1,3,20043,0,20000,22,0
20365,1,2,14069,1000,20000,22,0
20368,1,2,12595,1900,20000,23,0
20380,1,3,19228,1400,20000,24,0
20416,1,2,13228,1325,20000,25,0
20421,1,2,2634,547,40000,25,0
20428,1,2,150,1150,20000,26,0
20429,1,4,10406,0,20000,24,1
20438,1,2,30525,0,30000,22,0
20441,1,2,35246,0,50000,26,0
20447,1,2,24817,919,90000,25,0
20465,1,2,161874,5118,150000,26,0
20473,1,2,76621,3200,80000,34,0
20495,1,2,118967,45,120000,28,1
20497,1,2,136283,6000,140000,26,0
20524,1,2,39423,0,60000,29,0
20526,1,2,68427,2700,90000,30,0
20546,1,2,20556,0,20000,30,0
20560,1,2,10970,1000,20000,26,0
20562,1,2,1038,0,180000,28,0
20563,1,2,5692,3002,140000,30,1
20573,1,2,30052,1,30000,28,1
20597,1,2,112545,5000,200000,32,0
20606,1,2,187714,11013,200000,30,0
20640,1,2,193673,6500,260000,37,0
20652,1,3,26154,0,30000,22,0
20653,1,2,11444,0,30000,27,0
20662,1,2,63835,765,100000,41,1
20666,1,2,478,950,190000,41,1
20669,1,2,47176,2000,60000,30,0
20671,1,2,43346,1600,70000,49,1
20673,1,2,44090,5700,100000,32,0
20674,1,7,20298,0,20000,35,0
20685,1,2,37302,2000,50000,29,0
20688,1,2,131569,296,180000,28,0
20702,1,2,26987,1300,30000,33,0
20704,1,2,56885,2103,120000,35,0
20710,1,2,56071,4000,70000,44,0
20722,1,7,2400,0,20000,37,0
20725,1,2,273783,111,270000,38,0
20728,1,2,25919,2038,30000,36,0
20734,1,2,31288,2000,50000,41,0
20738,1,2,18767,0,20000,24,0
20739,1,3,28628,4000,30000,30,0
20755,1,2,16809,1600,20000,40,0
20757,1,2,33581,0,40000,46,0
20771,1,3,50023,4300,50000,34,0
20809,1,2,37764,2053,160000,39,0
20813,1,2,13405,643,20000,42,1
20830,1,2,89208,2800,100000,44,1
20834,1,2,15041,0,20000,47,0
20849,1,2,18035,1000,50000,39,1
20853,1,2,49634,0,50000,32,0
20867,1,2,52960,0,60000,32,0
20868,1,2,19422,500,170000,35,0
20869,1,2,37416,1500,50000,46,1
20871,1,2,194368,7000,200000,31,0
20878,1,2,14418,1366,210000,40,1
20882,1,2,94309,3600,110000,30,0
20884,1,2,4769,5000,100000,41,0
20886,1,2,155355,10000,200000,34,1
20893,1,2,823540,18373,550000,35,0
20903,1,7,2443,0,200000,28,0
20904,1,7,250,0,20000,48,0
20907,1,2,161870,6500,190000,40,0
20921,1,2,121283,78,500000,39,0
20925,1,2,3589,0,20000,45,0
20933,1,2,72383,6000,130000,39,0
20968,1,2,143972,5000,150000,38,0
20987,1,2,18446,0,30000,45,0
20991,1,2,171041,15000,180000,31,0
20992,1,2,37154,0,210000,38,0
20993,1,2,304319,0,460000,44,0
20997,1,2,176805,7000,230000,38,0
21013,1,2,2500,0,200000,43,0
21034,1,2,20041,0,20000,36,0
21037,1,2,55949,0,50000,40,1
21047,1,2,33,1100,230000,34,0
21053,1,2,64470,2508,70000,37,0
21057,1,2,26109,2000,100000,34,0
21058,1,3,101540,27,160000,38,0
21077,1,2,203018,0,230000,46,0
21098,1,2,180078,7000,200000,42,0
21099,1,2,15490,2000,270000,34,1
21176,1,2,26775,0,40000,33,0
21182,1,2,22438,0,50000,36,0
21199,1,3,300,0,130000,31,0
21202,1,5,20175,2000,20000,30,0
21216,1,2,79623,2926,140000,44,1
21221,1,2,1126,0,200000,41,0
21222,1,2,71774,0,80000,38,0
21225,1,3,40085,0,40000,47,0
21247,1,2,30020,600,100000,37,0
21266,1,2,18135,0,20000,50,0
21274,1,2,44700,1800,70000,50,0
21276,1,2,106149,4100,120000,53,0
21285,1,2,43517,3982,50000,51,1
21293,1,2,33522,1500,140000,52,1
21318,1,2,99683,3500,150000,55,0
21322,1,2,264114,10000,300000,50,0
21343,1,2,16582,1000,150000,57,0
21349,1,2,2,0,70000,67,0
21352,1,2,151108,0,200000,60,0
21363,1,2,18000,1000,20000,56,0
21381,1,2,32087,0,50000,54,0
21393,1,2,27143,1000,150000,54,0
21402,1,2,87893,0,120000,59,0
21411,1,2,18818,5000,30000,24,0
21417,1,2,8758,500,180000,27,1
21419,1,2,28921,1200,60000,27,0
21421,1,2,23541,0,50000,27,1
21442,1,2,34734,1200,120000,51,0
21450,1,2,47458,1800,70000,27,0
21463,1,2,22273,900,30000,29,0
21471,1,2,19221,1000,50000,26,0
21481,1,4,20073,0,20000,24,0
21501,1,2,43515,7000,160000,39,0
21510,1,3,31632,0,30000,23,0
21517,1,2,60218,6,60000,26,0
21531,1,2,30077,1300,60000,22,0
21533,1,2,7614,500,10000,23,0
21537,1,2,14081,0,30000,22,0
21538,1,2,10868,2000,50000,22,1
21549,1,2,27170,2500,30000,22,0
21559,1,2,29914,1070,70000,22,1
21565,1,2,74021,3000,80000,23,0
21583,1,4,1650,0,20000,22,0
21585,1,2,21959,1000,20000,23,1
21629,1,2,20231,3100,70000,24,1
21636,1,2,24806,0,80000,23,0
21648,1,2,67740,5156,70000,25,0
21652,1,2,8329,0,10000,26,0
21659,1,2,12709,5000,30000,27,1
21668,1,2,322,0,20000,24,0
21702,1,2,22319,2000,70000,25,1
21709,1,2,30334,8507,230000,23,0
21716,1,2,27189,2500,30000,24,0
21737,1,2,25350,102,30000,21,1
21801,1,2,44561,1900,50000,25,0
21810,1,2,117100,4200,170000,26,1
21812,1,3,20266,700,20000,24,0
21841,1,2,19105,1000,50000,24,0
21848,1,2,30112,2500,50000,26,0
21869,1,2,98,2500,130000,27,0
21892,1,2,55666,2200,70000,26,0
21900,1,2,40465,0,40000,27,0
21910,1,2,19610,3004,30000,23,1
